Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.1-192.168.10.50-61576-80-6,192.168.10.50,80,172.16.0.1,61576,6,7/7/2017 4:02,82038575,7,9,11607,62,5840,0,1658.142857,2127.59774,20,0,6.888888889,5.30199124,142.2379655,0.195030204,5469238.333,18400000,71200000,1,82000000,13700000,33400000,81900000,16,81900000,10200000,24900000,71200000,1,0,0,0,0,152,192,0.085325714,0.10970449,0,5840,686.7647059,1548.96754,2399300.441,0,0,0,0,1,1,0,0,1,729.6875,1658.142857,6.888888889,152,0,0,0,0,0,0,7,11607,9,62,229,256,5,20,22683,0,22683,22683,40900000,42700000,71200000,10700000,BENIGN
172.16.0.1-192.168.10.50-59349-80-6,192.168.10.50,80,172.16.0.1,59349,6,7/7/2017 4:02,10023922,1,5,6,30,6,6,6,0,6,6,6,0,3.591408632,0.598568105,2004784.4,4475383.738,10000000,1,0,0,0,0,0,10000000,2505431.5,5003441.75,10000000,1,0,0,0,0,20,100,0.099761351,0.498806754,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,13332,0,13332,13332,10000000,0,10000000,10000000,BENIGN
172.16.0.1-192.168.10.50-59350-80-6,192.168.10.50,80,172.16.0.1,59350,6,7/7/2017 4:02,10023919,1,5,6,30,6,6,6,0,6,6,6,0,3.591409707,0.598568285,2004783.8,4475422.522,10000000,3,0,0,0,0,0,10000000,2504929,5003822.625,10000000,3,0,0,0,0,20,100,0.099761381,0.498806904,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,13258,0,13258,13258,10000000,0,10000000,10000000,BENIGN
172.16.0.1-192.168.10.50-59351-80-6,192.168.10.50,80,172.16.0.1,59351,6,7/7/2017 4:02,10023938,1,5,6,30,6,6,6,0,6,6,6,0,3.5914029,0.59856715,2004787.6,4475445.011,10000000,9,0,0,0,0,0,10000000,2505683.75,5003348.649,10000000,9,0,0,0,0,20,100,0.099761192,0.498805958,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,13235,0,13235,13235,10000000,0,10000000,10000000,BENIGN
172.16.0.1-192.168.10.50-59355-80-6,192.168.10.50,80,172.16.0.1,59355,6,7/7/2017 4:02,10022952,1,5,6,30,6,6,6,0,6,6,6,0,3.591756201,0.598626034,2004590.4,4475127.897,10000000,3,0,0,0,0,0,10000000,2504186.5,5003836.978,10000000,3,0,0,0,0,20,100,0.099771006,0.498855028,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,13011,0,13011,13011,10000000,0,10000000,10000000,BENIGN
172.16.0.1-192.168.10.50-59356-80-6,192.168.10.50,80,172.16.0.1,59356,6,7/7/2017 4:02,10022982,1,5,6,30,6,6,6,0,6,6,6,0,3.591745451,0.598624242,2004596.4,4475109.17,10000000,3,0,0,0,0,0,10000000,2503683.5,5004153.264,10000000,3,0,0,0,0,20,100,0.099770707,0.498853535,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,13069,0,13069,13069,10000000,0,10000000,10000000,BENIGN
172.16.0.1-192.168.10.50-59357-80-6,192.168.10.50,80,172.16.0.1,59357,6,7/7/2017 4:02,10018956,1,5,6,30,6,6,6,0,6,6,6,0,3.593188751,0.598864792,2003791.2,4475336.112,10000000,3,0,0,0,0,0,10000000,2503436,5004052.849,10000000,3,0,0,0,0,20,100,0.099810799,0.499053993,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,9441,0,9441,9441,10000000,0,10000000,10000000,BENIGN
172.16.0.1-192.168.10.50-59358-80-6,192.168.10.50,80,172.16.0.1,59358,6,7/7/2017 4:02,10018955,1,5,6,30,6,6,6,0,6,6,6,0,3.59318911,0.598864852,2003791,4475356.652,10000000,328,0,0,0,0,0,10000000,2503032,5004346.016,10000000,328,0,0,0,0,20,100,0.099810809,0.499054043,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,9404,0,9404,9404,10000000,0,10000000,10000000,BENIGN
172.16.0.1-192.168.10.50-59352-80-6,192.168.10.50,80,172.16.0.1,59352,6,7/7/2017 4:02,10023922,1,6,6,36,6,6,6,0,6,6,6,0,4.189976738,0.698329456,1670653.667,4085841.539,10000000,1,0,0,0,0,0,10000000,2004145.2,4475880.006,10000000,1,0,0,0,0,20,120,0.099761351,0.598568105,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,13082,0,13082,13082,10000000,0,10000000,10000000,BENIGN
172.16.0.1-192.168.10.50-59353-80-6,192.168.10.50,80,172.16.0.1,59353,6,7/7/2017 4:02,10023882,1,5,6,30,6,6,6,0,6,6,6,0,3.591422964,0.598570494,2004776.4,4475457.22,10000000,4,0,0,0,0,0,10000000,2504672,5004030.279,10000000,4,0,0,0,0,20,100,0.099761749,0.498808745,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,13166,0,13166,13166,10000000,0,10000000,10000000,BENIGN
172.16.0.1-192.168.10.50-59354-80-6,192.168.10.50,80,172.16.0.1,59354,6,7/7/2017 4:02,10023882,1,5,6,30,6,6,6,0,6,6,6,0,3.591422964,0.598570494,2004776.4,4475515.935,10000000,3,0,0,0,0,0,10000000,2504172.25,5004432.943,10000000,3,0,0,0,0,20,100,0.099761749,0.498808745,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,13061,0,13061,13061,10000000,0,10000000,10000000,BENIGN
172.16.0.1-192.168.10.50-59359-80-6,192.168.10.50,80,172.16.0.1,59359,6,7/7/2017 4:02,10018981,1,5,6,30,6,6,6,0,6,6,6,0,3.593179785,0.598863298,2003796.2,4475410.164,10000000,3,0,0,0,0,0,10000000,2503180,5004314.837,10000000,3,0,0,0,0,20,100,0.09981055,0.499052748,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,9329,0,9329,9329,10000000,0,10000000,10000000,BENIGN
172.16.0.1-192.168.10.50-59385-80-6,192.168.10.50,80,172.16.0.1,59385,6,7/7/2017 4:02,9871948,1,5,6,30,6,6,6,0,6,6,6,0,3.64669668,0.60778278,1974389.6,4400356.344,9845975,3,0,0,0,0,0,9865719,2466429.75,4919704.383,9845975,3,0,0,0,0,20,100,0.10129713,0.50648565,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,25973,0,25973,25973,9845975,0,9845975,9845975,BENIGN
172.16.0.1-192.168.10.50-59386-80-6,192.168.10.50,80,172.16.0.1,59386,6,7/7/2017 4:02,9864970,1,5,6,30,6,6,6,0,6,6,6,0,3.649276176,0.608212696,1972994,4400921.693,9845593,3,0,0,0,0,0,9848751,2462187.75,4922270.36,9845593,3,0,0,0,0,20,100,0.101368783,0.506843913,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,19377,0,19377,19377,9845593,0,9845593,9845593,BENIGN
172.16.0.1-192.168.10.50-59381-80-6,192.168.10.50,80,172.16.0.1,59381,6,7/7/2017 4:02,9880039,1,5,6,30,6,6,6,0,6,6,6,0,3.643710313,0.607285052,1976007.8,4401784.787,9850132,138,0,0,0,0,0,9879901,2469975.25,4920120.608,9850132,1010,0,0,0,0,20,100,0.101214175,0.506070877,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,29907,0,29907,29907,9850132,0,9850132,9850132,BENIGN
172.16.0.1-192.168.10.50-59382-80-6,192.168.10.50,80,172.16.0.1,59382,6,7/7/2017 4:02,9880041,1,6,6,36,6,6,6,0,6,6,6,0,4.250994505,0.708499084,1646673.5,4018892.799,9850179,1,0,0,0,0,0,9876860,1975372,4402164.681,9850179,1,0,0,0,0,20,120,0.101214155,0.607284929,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,29862,0,29862,29862,9850179,0,9850179,9850179,BENIGN
172.16.0.1-192.168.10.50-59384-80-6,192.168.10.50,80,172.16.0.1,59384,6,7/7/2017 4:02,9872033,1,5,6,30,6,6,6,0,6,6,6,0,3.646665282,0.607777547,1974406.6,4400319.949,9845928,3,0,0,0,0,0,9864733,2466183.25,4919836.621,9845928,3,0,0,0,0,20,100,0.101296258,0.506481289,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,26105,0,26105,26105,9845928,0,9845928,9845928,BENIGN
172.16.0.1-192.168.10.50-23100-80-6,192.168.10.50,80,172.16.0.1,23100,6,7/7/2017 4:02,5999067,1,5,1375,24,1375,1375,1375,0,6,0,4.8,2.683281573,233.2029297,1.000155524,1199813.4,2667924.501,5972319,1,0,0,0,0,0,5993900,1498475,2982577.719,5972319,1,1,0,0,0,20,112,0.166692587,0.833462937,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,26748,0,26748,26748,5972319,0,5972319,5972319,BENIGN
172.16.0.1-192.168.10.50-23099-80-6,192.168.10.50,80,172.16.0.1,23099,6,7/7/2017 4:02,6000069,1,5,1375,24,1375,1375,1375,0,6,0,4.8,2.683281573,233.1639853,0.9999885,1200013.8,2668380.776,5973342,4,0,0,0,0,0,5991882,1497970.5,2983591.793,5973342,4,1,0,0,0,20,112,0.16666475,0.83332375,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,26727,0,26727,26727,5973342,0,5973342,5973342,BENIGN
172.16.0.1-192.168.10.50-23096-80-6,192.168.10.50,80,172.16.0.1,23096,6,7/7/2017 4:02,6004030,1,5,1375,24,1375,1375,1375,0,6,0,4.8,2.683281573,233.0101615,0.999328784,1200806,2668413.244,5974181,4,0,0,0,0,0,5997855,1499463.75,2983163.194,5974181,4,1,0,0,0,20,112,0.166554797,0.832773987,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,29849,0,29849,29849,5974181,0,5974181,5974181,BENIGN
172.16.0.1-192.168.10.50-23101-80-6,192.168.10.50,80,172.16.0.1,23101,6,7/7/2017 4:02,6001041,1,6,6,36,6,6,6,0,6,6,6,0,6.998785711,1.166464285,1000173.5,2435512.89,5971614,3,0,0,0,0,0,5995839,1199167.8,2667894.921,5971614,3,0,0,0,0,20,120,0.166637755,0.99982653,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,29427,0,29427,29427,5971614,0,5971614,5971614,BENIGN
172.16.0.1-192.168.10.50-23097-80-6,192.168.10.50,80,172.16.0.1,23097,6,7/7/2017 4:02,6004082,1,5,1375,24,1375,1375,1375,0,6,0,4.8,2.683281573,233.0081435,0.999320129,1200816.4,2668661.735,5974643,964,0,0,0,0,0,5996859,1499214.75,2983632.591,5974643,964,1,0,0,0,20,112,0.166553355,0.832766774,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,29439,0,29439,29439,5974643,0,5974643,5974643,BENIGN
172.16.0.1-192.168.10.50-23102-80-6,192.168.10.50,80,172.16.0.1,23102,6,7/7/2017 4:02,5997133,1,6,6,36,6,6,6,0,6,6,6,0,7.003346432,1.167224405,999522.1667,2437199.554,5974424,3,0,0,0,0,0,5983865,1196773,2670789.752,5974424,3,0,0,0,0,20,120,0.166746344,1.000478062,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,22709,0,22709,22709,5974424,0,5974424,5974424,BENIGN
172.16.0.1-192.168.10.50-23098-80-6,192.168.10.50,80,172.16.0.1,23098,6,7/7/2017 4:02,6000060,1,6,1375,30,1375,1375,1375,0,6,0,5,2.449489743,234.164325,1.166655,1000010,2436378.948,5973219,1,0,0,0,0,0,5995891,1199178.2,2668785.901,5973219,1,1,0,0,0,20,132,0.166665,0.99999,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375,5,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,26841,0,26841,26841,5973219,0,5973219,5973219,BENIGN
172.16.0.1-192.168.10.50-61614-80-6,192.168.10.50,80,172.16.0.1,61614,6,7/7/2017 4:02,91408,4,3,11607,26,11595,0,2901.75,5795.50069,20,0,8.666666667,10.26320288,127264.572,76.57973044,15234.66667,36125.9242,88964,0,91408,30469.33333,50664.37472,88964,410,1785,892.5,1262.185604,1785,0,0,0,0,0,92,72,43.75984597,32.81988447,0,11595,1454.125,4097.537534,16800000,0,0,0,1,1,0,0,0,0,1661.857143,2901.75,8.666666667,92,0,0,0,0,0,0,4,11607,3,26,29200,256,3,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-61584-80-6,192.168.10.50,80,172.16.0.1,61584,6,7/7/2017 4:02,80201645,5,9,11607,62,10220,0,2321.4,4455.182578,20,0,6.888888889,5.30199124,145.4957688,0.174560011,6169357.308,19700000,71200000,1,80200000,20100000,40000000,80100000,188,80100000,10000000,24900000,71200000,1,0,0,0,0,112,192,0.062342861,0.11221715,0,10220,778.3333333,2635.644992,6946624.524,0,0,0,0,1,1,0,0,1,833.9285714,2321.4,6.888888889,112,0,0,0,0,0,0,5,11607,9,62,229,256,3,20,14754,0,14754,14754,40000000,44000000,71200000,8895691,BENIGN
172.16.0.1-192.168.10.50-61583-80-6,192.168.10.50,80,172.16.0.1,61583,6,7/7/2017 4:02,80201051,5,9,11607,62,10135,0,2321.4,4413.201989,20,0,6.888888889,5.30199124,145.4968464,0.174561303,6169311.615,19700000,71200000,2,80200000,20100000,40000000,80100000,194,80100000,10000000,24900000,71200000,2,0,0,0,0,112,192,0.062343323,0.112217981,0,10135,778.3333333,2615.387752,6840253.095,0,0,0,0,1,1,0,0,1,833.9285714,2321.4,6.888888889,112,0,0,0,0,0,0,5,11607,9,62,229,256,3,20,14769,0,14769,14769,40000000,44000000,71200000,8895625,BENIGN
172.16.0.1-192.168.10.50-61585-80-6,192.168.10.50,80,172.16.0.1,61585,6,7/7/2017 4:02,80203196,6,9,11613,62,10135,0,1935.5,4058.890772,20,0,6.888888889,5.30199124,145.5677652,0.187024966,5728799.714,19000000,71200000,1,80200000,16000000,35800000,80100000,4,80100000,10000000,24900000,71200000,1,0,0,0,0,132,192,0.074809986,0.11221498,0,10135,730.0625,2534.071308,6421517.396,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,132,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,14695,0,14695,14695,40000000,44000000,71200000,8908210,BENIGN
172.16.0.1-192.168.10.50-61586-80-6,192.168.10.50,80,172.16.0.1,61586,6,7/7/2017 4:02,80195810,6,10,11613,68,10135,0,1935.5,4058.890772,20,0,6.8,5.006662228,145.6559888,0.19951167,5346387.333,18400000,71200000,1,80200000,16000000,35800000,80100000,164,80100000,8899951.556,23500000,71200000,1,0,0,0,0,132,212,0.074816876,0.124694794,0,10135,687.4705882,2459.880437,6051011.765,0,0,0,0,1,1,0,0,1,730.4375,1935.5,6.8,132,0,0,0,0,0,0,6,11613,10,68,229,256,4,20,6828,0,6828,6828,40000000,44000000,71200000,8908061,BENIGN
172.16.0.1-192.168.10.50-61587-80-6,192.168.10.50,80,172.16.0.1,61587,6,7/7/2017 4:02,80199515,7,10,11613,68,4380,0,1659,2117.072113,20,0,6.8,5.006662228,145.6492598,0.211971357,5012469.687,17800000,71200000,1,80200000,13400000,32700000,80100000,15,80100000,8900060.222,23500000,71200000,1,0,0,0,0,152,212,0.087282323,0.124689033,0,4380,649.2777778,1506.272134,2268855.742,0,0,0,0,1,1,0,0,1,687.4705882,1659,6.8,152,0,0,0,0,0,0,7,11613,10,68,229,256,5,20,10774,0,10774,10774,40000000,44000000,71200000,8908155,BENIGN
172.16.0.1-192.168.10.50-61588-80-6,192.168.10.50,80,172.16.0.1,61588,6,7/7/2017 4:02,80358634,7,9,11607,62,4380,0,1658.142857,1762.272815,20,0,6.888888889,5.30199124,145.2115276,0.199107416,5357242.267,18400000,71300000,1,80400000,13400000,32700000,80200000,14,80200000,10000000,25000000,71300000,1,0,0,0,0,152,192,0.087109495,0.111997922,0,4380,686.7647059,1366.16267,1866400.441,0,0,0,0,1,1,0,0,1,729.6875,1658.142857,6.888888889,152,0,0,0,0,0,0,7,11607,9,62,229,256,5,20,6919,0,6919,6919,40100000,44100000,71300000,8907984,BENIGN
172.16.0.1-192.168.10.50-61589-80-6,192.168.10.50,80,172.16.0.1,61589,6,7/7/2017 4:02,80360588,7,10,11607,68,4380,0,1658.142857,1762.272815,20,0,6.8,5.006662228,145.2826602,0.211546486,5022536.75,17800000,71300000,0,80400000,13400000,32700000,80200000,14,80200000,8914395.333,23600000,71300000,0,0,0,0,0,152,212,0.087107377,0.124439109,0,4380,648.9444444,1335.050141,1782358.879,0,0,0,0,1,1,0,0,1,687.1176471,1658.142857,6.8,152,0,0,0,0,0,0,7,11607,10,68,229,256,5,20,10901,0,10901,10901,40100000,44100000,71300000,8908019,BENIGN
172.16.0.1-192.168.10.50-61591-80-6,192.168.10.50,80,172.16.0.1,61591,6,7/7/2017 4:02,80360709,7,9,11607,62,5840,0,1658.142857,2137.29708,20,0,6.888888889,5.30199124,145.2077781,0.199102275,5357380.6,18400000,71300000,69,80400000,13400000,32700000,80200000,161,80200000,10000000,25000000,71300000,172,0,0,0,0,152,192,0.087107245,0.11199503,0,5840,686.7647059,1553.96684,2414812.941,0,0,0,0,1,1,0,0,1,729.6875,1658.142857,6.888888889,152,0,0,0,0,0,0,7,11607,9,62,229,256,5,20,6843,0,6843,6843,40100000,44100000,71300000,8907059,BENIGN
172.16.0.1-192.168.10.50-61590-80-6,192.168.10.50,80,172.16.0.1,61590,6,7/7/2017 4:02,80360496,5,10,11607,68,7215,0,2321.4,3327.769794,20,0,6.8,5.006662228,145.2828265,0.186658878,5740035.429,19000000,71300000,3,80400000,20100000,40100000,80200000,159,80200000,8914410.556,23600000,71300000,3,0,0,0,0,112,212,0.062219626,0.124439252,0,7215,730.0625,2044.725914,4180904.062,0,0,0,0,1,1,0,0,2,778.7333333,2321.4,6.8,112,0,0,0,0,0,0,5,11607,10,68,229,256,3,20,6831,0,6831,6831,40100000,44100000,71300000,8908078,BENIGN
172.16.0.1-192.168.10.50-61592-80-6,192.168.10.50,80,172.16.0.1,61592,6,7/7/2017 4:02,80362825,6,9,11607,62,5840,0,1934.5,2375.523332,20,0,6.888888889,5.30199124,145.2039547,0.186653468,5740201.786,19000000,71300000,16,80400000,16100000,35900000,80200000,156,80200000,10000000,25000000,71300000,190,0,0,0,0,132,192,0.074661387,0.111992081,0,5840,729.6875,1676.323028,2810058.896,0,0,0,0,1,1,0,0,1,778.3333333,1934.5,6.888888889,132,0,0,0,0,0,0,6,11607,9,62,229,256,4,20,6949,0,6949,6949,40100000,44100000,71300000,8906963,BENIGN
172.16.0.1-192.168.10.50-61616-80-6,192.168.10.50,80,172.16.0.1,61616,6,7/7/2017 4:02,81911263,5,9,11613,62,11595,0,2322.6,5183.42983,20,0,6.888888889,5.30199124,142.5322913,0.170916666,6300866.385,19700000,71500000,1,81900000,20500000,39900000,80200000,92,80200000,10000000,25000000,71500000,1,0,0,0,0,112,192,0.061041667,0.109875,0,11595,778.7333333,2992.233243,8953459.781,0,0,0,0,1,1,0,0,1,834.3571429,2322.6,6.888888889,112,0,0,0,0,0,0,5,11613,9,62,229,256,3,20,27058,0,27058,27058,40100000,44400000,71500000,8732855,BENIGN
172.16.0.1-192.168.10.50-61618-80-6,192.168.10.50,80,172.16.0.1,61618,6,7/7/2017 4:02,81913003,7,9,11607,62,2920,0,1658.142857,1547.602062,20,0,6.888888889,5.30199124,142.4560152,0.195329184,5460866.867,18400000,71500000,1,81900000,13700000,32600000,80300000,63,80300000,10000000,25000000,71500000,1,0,0,0,0,152,192,0.085456518,0.109872666,0,2920,686.7647059,1264.891474,1599950.441,0,0,0,0,1,1,0,0,1,729.6875,1658.142857,6.888888889,152,0,0,0,0,0,0,7,11607,9,62,229,256,5,20,26996,0,26996,26996,40100000,44400000,71500000,8732925,BENIGN
172.16.0.1-192.168.10.50-61617-80-6,192.168.10.50,80,172.16.0.1,61617,6,7/7/2017 4:02,81912999,5,9,11607,62,8760,0,2321.4,3802.315321,20,0,6.888888889,5.30199124,142.4560222,0.170913044,6300999.923,19700000,71500000,1,81900000,20500000,39900000,80300000,185,80300000,10000000,25000000,71500000,1,0,0,0,0,112,192,0.061040373,0.109872671,0,8760,778.3333333,2325.15043,5406324.524,0,0,0,0,1,1,0,0,1,833.9285714,2321.4,6.888888889,112,0,0,0,0,0,0,5,11607,9,62,229,256,3,20,26998,0,26998,26998,40100000,44400000,71500000,8732923,BENIGN
172.16.0.1-192.168.10.50-61619-80-6,192.168.10.50,80,172.16.0.1,61619,6,7/7/2017 4:02,81913016,6,10,11607,68,7300,0,1934.5,2863.744245,20,0,6.8,5.006662228,142.529241,0.195329153,5460867.733,18400000,71500000,1,81900000,16400000,35700000,80300000,189,80300000,8919293.667,23700000,71500000,1,0,0,0,0,132,212,0.073248432,0.12208072,0,7300,687.1176471,1861.340239,3464587.485,0,0,0,0,1,1,0,0,1,730.0625,1934.5,6.8,132,0,0,0,0,0,0,6,11607,10,68,229,256,4,20,26938,0,26938,26938,40100000,44400000,71500000,8738951,BENIGN
172.16.0.1-192.168.10.50-61620-80-6,192.168.10.50,80,172.16.0.1,61620,6,7/7/2017 4:02,82039177,7,10,11613,68,4380,0,1659,2117.072113,20,0,6.8,5.006662228,142.3831933,0.207218071,5127448.563,17800000,71500000,3,82000000,13700000,32600000,80300000,17,80300000,8920434.778,23700000,71500000,3,0,0,0,0,152,212,0.085325088,0.121892983,0,4380,649.2777778,1506.272134,2268855.742,0,0,0,0,1,1,0,0,1,687.4705882,1659,6.8,152,0,0,0,0,0,0,7,11613,10,68,229,256,5,20,26941,0,26941,26941,40100000,44400000,71500000,8738951,BENIGN
172.16.0.1-192.168.10.50-61621-80-6,192.168.10.50,80,172.16.0.1,61621,6,7/7/2017 4:02,82039047,7,9,11613,62,4380,0,1659,2117.072113,20,0,6.888888889,5.30199124,142.3102831,0.195029082,5469269.8,18400000,71500000,4,82000000,13700000,32600000,80300000,16,80300000,10000000,25000000,71500000,4,0,0,0,0,152,192,0.085325223,0.109703858,0,4380,687.1176471,1543.785926,2383274.985,0,0,0,0,1,1,0,0,1,730.0625,1659,6.888888889,152,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,26911,0,26911,26911,40100000,44400000,71500000,8738021,BENIGN
172.16.0.1-192.168.10.50-59404-80-6,192.168.10.50,80,172.16.0.1,59404,6,7/7/2017 4:02,8032922,1,5,6,30,6,6,6,0,6,6,6,0,4.481557271,0.746926212,1606584.4,3583985.309,8017805,1,0,0,0,0,0,8030786,2007696.5,4006743.667,8017805,1,0,0,0,0,20,100,0.124487702,0.62243851,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,15117,0,15117,15117,8017805,0,8017805,8017805,BENIGN
172.16.0.1-192.168.10.50-59405-80-6,192.168.10.50,80,172.16.0.1,59405,6,7/7/2017 4:02,8032924,1,6,6,36,6,6,6,0,6,6,6,0,5.228482182,0.871413697,1338820.667,3272036.914,8017834,4,0,0,0,0,0,8029783,1605956.6,3584350.695,8017834,4,0,0,0,0,20,120,0.124487671,0.746926026,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,15090,0,15090,15090,8017834,0,8017834,8017834,BENIGN
172.16.0.1-192.168.10.50-59429-80-6,192.168.10.50,80,172.16.0.1,59429,6,7/7/2017 4:02,7875995,1,6,6,36,6,6,6,0,6,6,6,0,5.332659556,0.888776593,1312665.833,3200056.995,7844713,1,0,0,0,0,0,7874835,1574967,3504916.789,7844713,1,0,0,0,0,20,120,0.126968085,0.761808508,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,31282,0,31282,31282,7844713,0,7844713,7844713,BENIGN
172.16.0.1-192.168.10.50-59432-80-6,192.168.10.50,80,172.16.0.1,59432,6,7/7/2017 4:02,7864302,1,5,6,30,6,6,6,0,6,6,6,0,4.577647196,0.762941199,1572860.4,3501665.998,7836820,3,0,0,0,0,0,7853155,1963288.75,3915693.771,7836820,3,0,0,0,0,20,100,0.127156867,0.635784333,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,27482,0,27482,27482,7836820,0,7836820,7836820,BENIGN
